,label,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
2327,3,0.012808981,0.40249225,-0.25511223,-0.5457124,-0.007682352,0.02195771,0.008132099,-0.08807792,0.093083285,0.5049053,0.047953438,-0.38307598,0.2378204,0.10353293,0.2609025,0.067920804,0.02824339,0.018333456,-0.13111745,-0.17688453,-0.11060872,0.21905443,-0.06566184,0.15637834,-0.05256443,-0.32753065,-0.04688414,-0.004550442,0.62316144,-0.20018163,0.07207095,0.19570914,-0.14072664,-0.022207862,0.3586822,-0.02324312,-0.02913935,0.10452493,0.34928894,0.13665433,0.030883359,0.19047858,0.17628947,0.16957143,0.103261694,0.6761987,-0.13705449,0.084118776,0.7565114,-0.10318261,0.12803608,0.17374927,0.10084712,-0.10632196,-0.11059676,-0.13485067,0.25691676,-0.053386636,0.1053289,0.31118393,0.09708711
483,4,-0.3827395,-0.03106327,0.11265308,-0.7348046,0.17176658,0.25697932,0.10655247,-0.23421656,0.11195188,0.33688986,0.16860457,0.17917967,0.11278584,0.12361658,0.4351803,-0.16890086,0.021690303,-0.1538913,0.3269965,-0.25028148,0.06313022,0.36172816,-0.02729844,0.045156028,-0.0510513,-0.1651952,-0.11170724,0.15462947,0.5410675,-0.13927753,0.05587402,0.12176522,-0.10817663,-0.28108823,0.22059675,0.48412803,-0.26140746,-0.049587958,0.4219227,0.06701379,-0.09363248,0.14779496,0.05851835,0.37062123,0.030525446,-0.15134853,-0.011826143,0.15355915,0.076168954,-0.14326987,-0.04089536,-0.26575968,0.020694928,-0.028543435,0.004927883,-0.104849644,0.14242485,0.22192867,0.10838362,0.034502603,0.008631346
938,1,0.18716566,-0.014836294,0.088900656,-0.53927076,-0.05633942,0.021485753,0.047092926,-0.07677793,0.011158009,0.44550174,-0.013316525,-0.07174834,0.02985651,0.07212669,-0.04878037,-0.04300721,-0.034842372,-0.10506702,-0.029209156,-0.21681596,0.10898814,0.06580345,-0.07053472,0.10975773,-0.08021295,0.06875343,0.040197987,0.17663881,0.28909725,-0.02929589,0.03540355,0.12976253,-0.054691315,0.079901144,0.02779875,0.10232435,0.09728372,0.037443772,0.5317252,0.07472715,0.025938174,0.013133142,0.21884139,-0.23211537,0.035651192,0.19809093,0.16402031,0.014657889,0.25041804,-0.119764574,0.17365779,0.06546875,0.07178261,-0.04197567,-0.013259127,0.34609368,0.1000435,0.34478268,0.18742152,0.24023433,0.013648651
1808,3,-0.104688056,-0.11381082,-0.010597231,-0.6808485,0.05243766,0.02255177,0.00655081,0.033478003,0.037724957,0.35669687,-0.059500914,-0.17878146,-0.009579739,0.023951977,0.14270398,0.03056369,-0.029521039,-0.29574642,0.04018547,0.08666842,-0.0584853,0.004175027,-0.082099885,-0.11898524,0.003584352,0.03543412,0.048611674,0.044756394,0.24141054,-0.05889932,0.08294951,0.027686905,-0.32007906,0.4442808,0.21336897,0.13787626,0.052150372,0.20871961,0.33807203,0.05329106,0.037311953,0.015893007,0.053091355,0.10469874,-0.0822203,-0.10161424,0.022853756,-0.023982923,-0.010850889,-0.03640166,0.061050855,-0.06526061,-0.10965423,0.02430688,-0.04363609,0.3893514,0.09886638,0.07236178,0.12585244,0.14886175,-0.052840434
771,4,-0.111519076,-0.03328929,-0.029824598,-0.3334897,0.19719613,0.08489815,-0.0811859,0.08684697,-0.022121105,0.50727797,0.112917095,-0.02808709,0.16880684,-0.11048024,0.023668082,-0.0754509,0.043634765,0.009137098,0.16050835,-0.14221829,-0.08984504,-0.075266525,-0.12765138,0.0633663,0.002232013,0.011524915,-0.10673282,0.020596638,0.27120122,0.04319397,0.09114414,0.000222713,-0.1266101,0.30602232,0.18843213,0.372459,0.17223988,0.034432955,0.2641724,0.021450412,-0.08736607,0.002273504,0.000807345,0.12471693,-0.076094225,0.32637432,0.012810651,-0.015898334,0.10151429,0.01598539,0.2320395,-0.09133695,-0.07809679,-0.011101482,-0.13455383,0.19622713,0.1349777,-0.012295333,-0.002319853,0.23370184,-0.064932294
1270,4,-0.24071512,0.04694161,-0.22323109,-0.37406403,0.12642874,-0.000117024,-0.06742616,0.1234576,-0.1646981,0.29923537,-0.05751949,-0.07636827,0.23142226,-0.17435497,0.048596416,0.13526656,-0.026049046,-0.33307347,0.2836735,-0.30422616,-0.22767559,-0.21486887,-0.13869202,0.11043339,0.13705452,0.104617976,-0.14674692,-0.020507481,0.2835559,-0.0413118,0.16833016,0.10427687,-0.23329072,0.017290134,0.25187296,0.32311943,0.26678106,0.20271172,0.35251865,0.07123986,0.051344544,-0.037082933,0.08967678,-0.0348069,-0.040505785,0.23759931,-0.05851532,0.003414453,0.48199916,0.007805031,0.102061614,-0.09697673,0.075939216,-0.037367582,-0.012481384,-0.045688752,0.022587761,0.06438564,0.20093802,0.21972074,0.05662339
650,4,-0.17660196,-0.08887407,0.0740205,-0.6288008,0.055101506,0.04383891,-0.01677327,0.10336881,-0.073391475,0.39725238,0.13592054,-0.38543728,0.22895548,-0.1331028,0.038014665,-0.080201074,-0.033572823,-0.35989225,0.29362497,-0.36672726,-0.20591071,-0.07031579,-0.14285003,0.15056972,-0.15865308,0.030043641,-0.096271604,-0.17600285,0.1524548,-0.04802963,0.034134045,0.22383487,-0.16416289,0.115718685,0.14647256,0.404952,0.18083501,0.08137642,0.039387584,0.016884228,-0.03196401,-0.005739371,-0.034171678,0.32843515,0.041172203,-0.13253893,0.0804912,0.01862129,0.19816235,-0.03198122,0.19685705,-0.022074888,-0.034662716,0.018767036,-0.061166715,0.18589804,0.08409539,0.25785735,-0.20936623,0.36342022,0.06360224
596,5,-0.04727217,0.050865762,-0.16822293,-0.737068,0.06946617,-0.034410365,0.059200242,0.09409922,0.02423133,0.3320314,0.031135814,-0.14546025,-0.076142974,-0.003332416,0.17653918,0.06609402,-0.06862257,-0.36637855,0.025546864,-0.10946035,0.008676187,-0.013505478,-0.053561598,0.031466585,0.054739855,-0.001784855,0.106589936,0.18412246,0.3442584,-0.026789173,0.031061653,0.025397398,-0.15305345,0.32702833,0.0442212,0.28442332,0.1491488,0.027442994,0.5356543,0.09134735,0.01723761,-0.015203897,0.08242724,0.071527734,-0.09880659,0.2284679,0.17964914,-0.0178193,0.16270247,-0.02368153,0.16298041,-0.004342624,0.019509837,0.04214445,0.063363925,0.19695869,0.10648147,0.08754314,0.1984559,0.072187,-0.033631075
794,1,-0.003682019,0.18867691,-0.24664807,-0.5511325,0.015643494,0.1316843,0.108256824,-0.10046206,0.029223796,0.31412753,0.06687646,-0.14820416,0.20596778,0.092449,0.19481665,-0.039676897,0.123228185,-0.034851804,0.07658323,-0.12566186,0.026599059,0.17248301,-0.02988896,0.09769978,0.03701081,-0.11213262,-0.058806427,0.08619917,0.59283394,-0.00461742,0.060092647,0.10569415,-0.122952595,0.09532869,0.26729563,0.29199192,-0.006555495,0.18380632,0.33610404,0.09636293,-0.008548045,0.053102747,0.13924743,-0.030284505,0.055533886,0.5059807,-0.04978132,0.05112114,0.50279635,-0.10311296,0.114615634,0.10450853,0.010937453,-0.08961086,-0.09181869,0.09166456,0.10608398,0.14015591,0.16882902,0.20179667,0.042766873
668,4,-0.13230707,-0.113506414,0.11173577,-0.6926536,0.023377968,-0.01082406,-0.024503099,0.16441655,0.0779948,0.4002152,0.10228572,-0.043054167,-0.12699291,-0.02855212,0.14295998,-0.037087224,-0.061071914,-0.34029675,0.14392576,-0.08829774,-0.065518275,-0.061948527,-0.033612724,-0.05437695,-0.066535965,0.055392265,-0.062036663,0.053017437,0.108701244,-0.024003297,0.019807177,0.051479828,-0.1608913,0.34972188,0.15082234,0.2115052,0.050834905,0.085599504,0.24614471,0.002262925,-0.055469815,0.06457837,0.06668051,0.12731072,-0.004206467,-0.44934377,0.010110839,-0.028797248,0.002569182,0.09000769,0.12052337,-0.06215721,-0.07870201,-0.058039032,-0.006821371,0.2710773,0.026296169,-0.07848452,-0.0942755,0.3292098,0.003719562
770,2,-0.052847903,0.12816647,-0.1595699,-0.58812004,0.026285198,0.018175052,0.0229506,-0.056644082,0.041491903,0.330207,0.05209019,-0.092751294,0.014686216,-0.047847077,0.039568644,-0.01860055,0.020472206,-0.060139358,-0.01925148,-0.13373542,-0.2487465,-0.0346143,-0.059269942,0.07804365,0.039966825,-0.023650624,0.037740454,0.22443372,0.66381794,-0.048352983,0.08274235,0.09122334,-0.09534294,0.047182526,0.25746432,0.3380068,0.045927376,-0.049541373,0.49680653,0.089622565,-0.04097982,0.02526508,0.17639066,-0.010747617,-0.05132031,0.2816078,0.072442055,-0.06425109,-0.1130923,-0.156356,0.08857166,-0.09910207,-0.01565806,0.0755694,-0.022241171,-0.26946262,0.1672694,0.18032521,0.30819407,0.1294796,-0.024511652
2480,4,0.038142376,0.13598987,-0.2542847,-0.5046375,0.080892175,0.0376958,-0.07034624,-0.15626809,-0.002460236,0.41385353,0.024004314,-0.34294394,0.1663493,0.09697428,0.19137369,-0.08595562,0.015654711,0.16330679,0.016475845,-0.2787826,-0.022663834,0.11534944,-0.115083784,0.10263336,-0.060292378,-0.08043421,-0.07591504,-0.034404647,0.4840135,-0.0442821,0.13371092,0.19276042,-0.08955473,-0.035632845,0.2705552,0.08419472,0.049830943,0.23094212,0.32218373,-0.001829568,0.004871796,0.16120742,0.10370779,0.1891361,-0.024499917,0.54079753,-0.02740038,-0.010312316,0.7034418,-0.10479039,0.10919434,0.09822027,-0.022292076,-0.008227639,-0.108749494,-0.043625366,0.27289078,0.05981465,0.061419215,0.23053466,-0.033548217
1606,5,-0.1365143,-0.0336398,-0.08499992,-0.5436934,0.047083016,-0.018644493,-0.012403195,0.13491623,0.001932819,0.45624083,0.1375403,-0.063346855,0.13743381,-0.03961918,0.013051379,0.10641662,0.009597153,-0.2512845,0.09184768,0.017207189,-0.04760936,0.036487345,-0.019624107,0.003578578,0.086245246,0.03620889,-0.10595869,0.13443601,0.29930484,-0.076422825,0.11720403,-0.014890681,-0.13863781,0.19869003,0.18543722,0.24044132,0.18867265,0.33459684,0.21096547,0.14003287,0.114202075,-0.034830257,0.17378783,-0.065077,-0.074094705,0.29599863,0.120187454,-0.06778,0.003258526,-0.032355208,0.23569795,-0.039212663,-0.08867138,0.037373006,0.030095818,0.245032,0.14676654,0.09683966,0.12978259,0.22569692,-0.067715086
928,4,-0.077581584,0.07468166,0.12792642,-0.42863715,0.10918794,0.13474418,-0.004829037,0.24520616,-0.032928187,0.48325348,0.080621295,0.1447117,0.090991236,-0.20269269,0.021144334,-0.112015285,-0.03573451,-0.053350154,0.22952041,-0.3414403,-0.12442518,-0.031552386,-0.2526832,0.09403017,0.008955605,0.06255257,0.17823705,-0.011768434,0.16497485,-0.004089407,0.12551577,-0.022156144,-0.18521522,0.3294803,0.048696335,0.37312683,0.23870845,0.054630876,0.2443081,0.0916566,-0.07750128,0.004722263,-0.056659006,0.15109761,-0.020314444,0.00137731,0.11709016,0.05151209,0.25700757,0.05977216,0.23076694,0.000317167,-0.13358435,0.16294491,-0.09388867,0.27380803,0.16910335,-0.119147345,-0.004749314,0.46152565,-0.008022001
77,3,-0.010042251,0.37233552,-0.20943482,-0.6081083,0.026967738,0.013455004,0.046191934,-0.14750059,0.026909709,0.30157766,0.10079627,-0.1463869,0.22088626,0.07182866,0.13660139,0.08207314,0.0898566,0.10411004,-0.20790264,-0.07371153,-0.06633442,0.22400542,-0.072272204,0.1716237,0.024951875,-0.32814926,-0.09899985,0.05090899,0.58661,-0.11236992,0.11701102,0.13535045,-0.11053789,0.19774228,0.36989504,-0.06669676,0.06785799,0.15263072,0.3691171,0.04943459,0.04424327,0.13733447,0.19118978,-0.01596183,0.09544418,0.349037,-0.1255478,0.014627518,0.4790195,-0.081813894,0.108151786,0.11637027,0.042095777,0.01602034,-0.0530078,-0.10624609,0.2811658,-0.02719376,0.1558197,0.20135117,0.001444145
499,4,-0.14993607,-0.07469333,-0.1582689,-0.41716745,0.060416166,0.11752938,-0.018781455,-0.013226649,-0.05748974,0.3170245,0.11289975,0.09043218,0.26783416,-0.18020153,0.21450667,-0.017917788,-0.006031816,-0.1053036,0.2723549,-0.28776717,-0.127932,-0.000246719,-0.12417065,0.16273563,-0.02382622,0.028819202,-0.06842357,0.040719867,0.31445408,0.024972117,0.13171925,0.111222036,-0.055022433,-0.043389846,0.15232715,0.3573112,0.07618897,0.29267544,0.27847585,-0.000953918,-0.047921143,0.013551646,-0.007238768,0.13644111,0.032025933,0.07826363,-0.13755539,-0.019220801,0.5130881,-0.0662147,0.14893544,-0.090960786,-0.022566902,0.047799554,-0.036229916,0.23594405,0.164965,-0.13105676,0.09878848,0.22598884,-0.028170092
1517,1,-0.24537854,-0.020270932,-0.27432418,-0.46838066,0.045812126,-0.021784447,-0.019477094,0.11647535,-0.02946518,0.2729988,0.14389244,-0.020338852,0.14947395,-0.1172419,-0.04779164,0.08470925,0.007847499,0.054365546,0.26988313,-0.22485258,-0.20507994,-0.00530923,-0.09737351,0.025791433,-0.06283389,0.007537058,-0.08925439,0.090692475,0.31635123,-0.055157244,0.027006129,0.049188983,-0.14921637,0.19016178,0.32256776,0.36644125,0.22481276,-0.05084871,0.33569306,0.009069461,0.044497427,-0.08775092,-0.06964505,-0.07125917,-0.08936751,0.24288052,0.083716266,-0.03989971,-0.042002946,0.11789573,0.091729656,-0.018005144,-0.024879433,0.08124193,-0.056199472,-0.12547804,0.07686663,0.08936456,0.18889609,0.1666569,0.0456715
495,6,0.012949927,-0.1696174,-0.025331581,-0.39081684,0.09097143,0.058288056,-0.02329267,-0.050139945,0.003240298,0.46502665,0.062973626,0.009956749,0.30235663,-0.038036745,0.16719536,-0.081998356,-0.053507067,0.002145936,0.29017034,-0.2594838,-0.020020297,-0.003098567,-0.12895623,0.09715107,0.035552118,0.04104604,-0.047080528,-0.067844726,0.29801553,0.0944515,0.10148508,0.14591077,-0.27190685,0.11896256,0.053907175,0.19074981,0.047327094,0.09495011,0.0744331,0.07204642,-0.042108648,0.080658026,0.018278323,0.004633084,0.030141877,-0.18012719,-0.01643499,-0.014760864,0.03050297,-0.100771286,0.09418023,-0.03694264,-0.045428373,0.03455031,-0.08861112,0.2653913,0.24968904,-0.007274953,0.089274034,0.3548476,-0.053786237
1122,1,0.06458069,-0.108425535,-0.29748383,-0.76292807,0.06899333,-0.043843463,0.050540745,0.09847648,0.019765656,0.43430722,-0.003138647,-0.33164415,0.0411933,0.016446492,-0.021399476,0.05850776,-0.03816486,-0.38462162,0.030486925,-0.022743369,-0.0439003,0.060064886,-0.078483135,0.01763254,0.07625461,0.04310652,-0.014449452,0.07508837,0.30371663,0.004202009,0.014113608,-0.022470161,-0.07248901,0.36872372,0.21026736,-0.021291705,0.10996456,0.018316036,0.31067213,0.086395435,0.045260385,-0.023652388,0.106672555,-0.09656695,-0.014616136,0.10213054,0.06609425,0.011842362,-0.117313534,-0.006486042,-0.001375682,-0.08130253,-0.015288267,0.052618116,-0.006049516,0.27494058,0.04190206,0.11947438,0.24970788,0.16807924,0.04290724
810,1,-0.12794696,-0.11300041,-0.11064279,-0.7347023,0.11832228,-0.000731574,0.028629227,0.07749396,0.030497232,0.2504244,0.012092516,-0.21573073,-0.13693967,0.015900692,0.26217267,0.024671558,-0.010610184,-0.24505739,0.12994835,-0.026093516,0.031840168,0.04285184,-0.06802568,0.08692571,0.001879976,0.002110064,-0.022306614,0.079949714,0.2568814,-0.013644033,-0.009373715,0.06546041,-0.27736968,0.3837559,0.25329775,-0.0014128,0.11199578,-0.008563994,0.33163166,-0.033421837,0.051274102,0.08744157,0.042569034,0.09641432,-0.074963994,-0.015591218,0.052266266,0.00162045,0.2400924,0.07316638,-0.027354792,-0.06333608,-0.011332155,0.10411019,0.031218475,0.33494416,0.051285606,0.064346366,0.06961184,0.08372076,-0.0180648
1630,4,-0.18925548,0.13826495,0.014905814,-0.40147752,0.09692904,0.07127714,-0.036823396,0.08803973,0.03874537,0.36899665,-0.06361371,-0.048873313,0.27094668,-0.01574928,-0.2266272,0.021913359,-0.009191833,-0.024160558,0.077063866,-0.15625039,-0.061637096,-0.006931655,-0.081146516,0.03454778,-0.043930482,0.030607672,-0.014108598,0.14074275,0.6196816,0.03361947,0.11485061,0.14218295,-0.29514644,0.1367512,0.14061356,0.37553322,0.3002482,0.2053101,0.30147672,0.004552423,-0.075401835,-0.012186204,0.1501067,-0.09669765,0.009555996,0.44271633,0.11384362,-0.037435234,-0.18326744,-0.048645373,0.0932738,-0.007268256,0.06418188,0.035935715,-0.051960953,-0.002209371,0.17307958,0.12122375,0.14966439,0.24435782,-0.026277008
2415,1,-0.051877473,-0.14818825,0.015525929,-0.7469878,-0.013888204,-0.038909357,-0.09036985,0.101792514,0.07980081,0.3337882,-0.054948132,-0.27141252,-0.154251,0.043150965,0.15803778,0.013277328,0.047537833,-0.33754763,0.041976284,0.027005376,-0.023363246,0.02811356,-0.014453829,-0.021364084,0.036775336,0.081391566,0.015715722,-0.010005593,-0.03460413,-0.052138858,-0.007956157,0.022386393,-0.10595278,0.4360865,0.19712576,0.26595616,0.09799621,0.053993214,0.32891572,-0.000296002,0.03193102,0.066922344,0.08768196,0.09291489,-0.029885257,-0.2583367,0.027111476,0.003478129,0.031451304,0.024660958,0.08851103,-0.093860075,-0.024615398,0.043196265,-0.042225372,0.406033,0.014594691,0.059506275,-0.13109976,0.21072708,-0.006998025
56,5,-0.10413387,-0.038659308,0.005368929,-0.77515113,0.085457906,0.033441927,0.06621683,-0.0905507,0.1475282,0.23292455,0.03701474,-0.10874452,-0.049790636,0.011753888,0.37019145,-0.012819894,-0.000573851,-0.056432266,0.15672208,0.03032185,-0.011528721,0.10287521,-0.015725786,-0.06891014,0.07811124,-0.16512108,-0.07795453,-0.006793826,0.029885734,0.035972826,0.083970025,0.02579648,-0.34865355,0.27522686,0.3118637,0.10562772,-0.08021893,0.11178547,0.37651727,-9.09E-05,0.025127102,0.009492115,-0.01504231,0.27026123,0.016673438,-0.2932697,-0.029646076,-0.0488636,0.3314008,0.014705836,0.09938106,-0.19329095,-0.03163513,0.09288043,-0.023825832,0.44312805,0.13127692,0.06391466,0.009488699,0.13698062,-0.07670141
629,1,-0.124984555,0.112241805,-0.1625438,-0.52002794,0.08395998,0.12220921,-0.022351885,-0.21163045,-0.0291887,0.3264357,0.03650797,-0.07023608,0.10264938,0.004091113,0.2746793,-0.01374881,0.030951653,0.2644815,0.09750339,-0.11543149,-0.051604677,0.08448003,-0.09500653,0.06657369,0.0781992,-0.061319925,-0.06953829,0.12311626,0.5751141,-0.08041458,0.20138781,0.007699721,-0.14948364,-0.10448092,0.3759398,0.3548546,-0.06448979,0.19221194,0.42730883,-0.007998893,0.013419283,0.0712397,0.030258436,0.13617751,0.06099434,0.338518,-0.11573651,-0.08853922,0.41937396,-0.007582748,0.046600625,0.019185515,-0.08266584,0.03010944,-0.02868942,0.08293799,0.16749287,0.1099579,0.13634424,0.12395854,-0.032105114
1884,1,-0.014847785,0.016710516,-0.28521934,-0.7635352,0.04658392,-0.02306198,0.049082648,0.105534546,0.047351453,0.4273705,-0.07396236,-0.38310778,0.042716544,0.05020295,-0.13098097,0.01231203,-0.014217887,-0.4218689,0.050382104,-0.08833214,-0.08450642,0.022370296,-0.10705161,-0.011380598,0.054069307,0.04705229,-0.024329508,0.0749558,0.34237072,-0.024737617,-0.05376313,0.06505823,-0.24506637,0.34487522,0.2816472,0.19741079,0.12485763,0.23116961,0.30310693,0.09704012,0.07252281,-0.048703566,0.050047,-0.09862844,0.014547344,0.3168045,0.07026557,0.003245234,-0.16000612,-0.035594825,0.048226077,-0.030918939,0.058393475,0.011550915,-0.026008623,0.23395656,0.031079588,0.13543513,0.22444631,0.26501995,0.03210442
425,3,-0.08597331,-0.09913354,0.20983231,-0.4054827,0.026389513,-0.035075642,-0.04701548,0.13938278,0.11913069,0.4341539,0.08302775,0.17334096,-0.0828556,-0.06333433,-0.06947485,-0.024499344,-0.01800455,-0.14369082,-0.02472857,0.020877069,-0.04606714,-0.06532654,-0.046916496,-0.09493516,-0.07684162,0.09737513,-0.05298208,0.14787446,0.19264098,-0.0411796,0.053484663,0.038357444,-0.25532314,0.4228093,0.087664075,0.23169841,0.07967361,0.13669619,0.31129855,0.06839674,-0.03302102,-0.010287322,0.032177035,0.13746502,-0.06918904,-0.269809,0.14596076,-0.038402013,-0.1385699,-0.004951992,0.12471737,0.024519982,-0.10692313,0.002865403,-0.028204259,0.30230808,0.09150582,0.05962599,-0.060205456,0.53978854,-0.14792305
1910,3,0.1261304,0.26060012,-0.07243248,-0.5211108,0.027379498,0.03908575,0.09256341,-0.113541715,-0.024882503,0.47101575,0.07961395,-0.2132175,0.12503569,0.09501121,0.2169209,0.052049123,0.069358855,-0.112643145,-0.18041879,0.000196978,-0.04668987,0.15072247,-0.059010774,0.19906045,0.11128946,-0.1477013,-0.03920465,-0.0400192,0.5396943,-0.10584753,0.111544095,0.19681028,-0.13906364,0.26484698,0.2683056,-0.16599867,0.11952408,0.056136668,0.27957073,0.12245375,0.08283831,0.10100632,0.32839692,-0.00463111,-0.011362312,0.3309101,0.022617083,0.076580964,0.4792366,-0.14966963,0.16131997,0.08117461,0.041889876,-0.032551333,-0.09954163,0.008444939,0.19623028,0.06515818,0.15912722,0.32438692,0.0495874
616,4,-0.17925109,-0.07094822,-0.10419426,-0.661135,0.06469714,0.019130839,0.017030485,0.112225406,0.066638075,0.3067086,0.07034382,-0.048406895,-0.13077192,-0.007366002,0.24748558,0.008439673,-0.055462595,-0.26502648,0.17216842,-0.03936343,-0.068706766,0.003561213,-0.06969731,0.048324898,-0.03636942,-0.010573376,-0.054757573,0.061827093,0.36522716,-0.03607957,0.06822611,0.035648175,-0.22944532,0.33898637,0.25976688,0.18225655,0.017409865,0.09021621,0.39168006,0.032698713,-0.003720219,0.009537796,0.08453103,0.16839688,-0.0270194,-0.055028483,0.015370475,-0.04401125,0.17958948,0.062917955,0.058522306,-0.10831822,-0.07938572,0.032585356,-0.002845449,0.2690848,0.10357147,0.05783316,0.09258932,0.13690843,0.021641105
168,2,-0.1569825,0.04022023,-0.1509063,-0.67201114,0.07408412,0.05326634,0.040819548,0.086132616,-0.006771896,0.4301942,0.11191677,-0.14026235,0.15284747,-0.013694845,0.066512585,0.004938243,-0.020299703,-0.25660378,0.11414872,-0.06870542,-0.06355124,0.023391815,-0.041539773,-0.01831619,0.034474157,-0.063217305,-0.04951919,0.10648137,0.2260066,-0.030154077,0.115242325,0.06568044,-0.10497344,0.13224402,0.23844689,0.39939606,0.06714911,0.24492966,0.23320839,0.099824995,-0.05426131,0.005955023,0.07470935,0.030770196,-0.090625174,0.16579916,0.087974265,-0.0954116,0.21307118,-0.061184037,0.1132779,0.05450553,-0.046169262,0.076683156,-0.026336918,0.16620983,0.12602225,0.1013167,0.13708729,0.09182407,-0.047385056
